phase,scope,category,dso,symbol,metadata_join,pgcm_function_ids,samples,period
command,main_thread,compiled_function_prefix,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_method_cli_2_1_112_js__oF6__get,exact_start_and_symbol,86:265,1,5263061
command,main_thread,runtime_helper_source_bound,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,js_object_get_prototype_of,no_pgcm_function_at_start,,1,5262948
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,<perry_runtime::object::shapes::shapes_slot_list::SlotIndex>::drain_pairs,no_pgcm_function_at_start,,1,5262540
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::box::release_async_box_activation,no_pgcm_function_at_start,,1,5261652
command,main_thread,runtime_helper_source_bound,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,js_closure_call4,no_pgcm_function_at_start,,1,5261206
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::typed_feedback::guards::descriptor_blocks_class_field_set,no_pgcm_function_at_start,,1,5260077
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::gc::barrier::mark_dirty_external_slot_page,no_pgcm_function_at_start,,1,5260028
between_phases,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::array::element_shape::forget_element_shape,no_pgcm_function_at_start,,1,5259771
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,keys_array_len_capped_to_capacity,no_pgcm_function_at_start,,1,5259081
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,keys_array_len_capped_to_capacity,no_pgcm_function_at_start,,1,5258078
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::object::class_registry::dispatch::obj_dispatch_ic_lookup,no_pgcm_function_at_start,,1,5257587
startup,foreign_pid,other_dso,/usr/bin/node,"v8::internal::Map::SetBackPointer(v8::internal::Tagged<v8::internal::HeapObject>, v8::internal::WriteBarrierMode)",not_application_dso,,1,5257444
command,main_thread,runtime_helper_source_bound,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,js_string_code_point_at,no_pgcm_function_at_start,,1,5257291
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::intl::segments_project::own_data,no_pgcm_function_at_start,,1,5256202
between_phases,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::path::js_path_join_unchecked,no_pgcm_function_at_start,,1,5254694
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,"<hashbrown::map::HashMap<(usize, alloc::string::String), perry_runtime::object::descriptor_state::PropertyAttrs, perry_runtime::fast_hash::FastKeyHasher>>::remove::<(usize, alloc::string::String)>",no_pgcm_function_at_start,,1,5252664
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::object::field_get_set::enumeration::registered_buffer_enum,no_pgcm_function_at_start,,1,5251965
command,main_thread,runtime_helper_source_bound,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,js_is_truthy,no_pgcm_function_at_start,,1,5251930
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::object::reflect_support::obj_value_has_own_key,no_pgcm_function_at_start,,1,5251769
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::object::field_get_set::accessors::default_object_prototype_property_value,no_pgcm_function_at_start,,1,5251279
between_phases,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::object::field_get_set::accessors::prototype_property_value_with_guard,no_pgcm_function_at_start,,1,5250974
between_phases,main_thread,compiled_function_prefix,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_fn_cli_2_1_112_js__Wa6.__arena,exact_start_and_symbol,55:0,1,5250905
between_phases,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,core::ptr::drop_glue::<std::sync::poison::mutex::MutexGuard<slab::Slab<futures_util::lock::mutex::Waiter>>>,no_pgcm_function_at_start,,1,5250035
startup,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::array::subclass::array_subclass_named_prefix_token_for_slot,no_pgcm_function_at_start,,1,5249241
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,<alloc::string::String as core::iter::traits::collect::FromIterator<char>>::from_iter::<unicode_normalization::recompose::Recompositions<core::str::iter::Chars>>,no_pgcm_function_at_start,,1,5248443
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::gc::verify::restore_surviving_dirty_coverage,no_pgcm_function_at_start,,1,5247620
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::typedarray::typed_array_fast_index_get,no_pgcm_function_at_start,,1,5247416
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,mi_bin,no_pgcm_function_at_start,,1,5247162
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::typedarray::store_at,no_pgcm_function_at_start,,1,5246982
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::timer::ref_states::is_known_timer_id_slow,no_pgcm_function_at_start,,1,5246817
command,main_thread,other_application_symbol,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,perry_runtime::object::iterator_prototypes::prototype_next_is_canonical,no_pgcm_function_at_start,,1,5246490
command,main_thread,runtime_helper_source_bound,/root/cc-perf-native-recv-0909/gc-leaf-census-20260911/compile-v2/cc-diagnostic,js_object_get_own_property_symbols,no_pgcm_function_at_start,,1,5246294
