phase,symbol,samples,period,phase_percent
command,perry_runtime::gc::malloc::gc_malloc_header_is_tracked,178,927579405,4.902402315613943
command,js_native_call_method,115,594107551,3.139951381031502
command,js_regexp_test,77,396571512,2.0959425018015816
command,perry_runtime::regex::js_regexp_new_impl,76,386437521,2.0423827734624096
command,__memmove_avx512_unaligned_erms,70,366227817,1.9355713251341964
command,js_object_get_field_by_name,58,303473666,1.603905816479671
command,perry_runtime::exception::try_push_with_kind,60,302355127,1.597994162820538
command,<unicode_segmentation::grapheme::GraphemeCursor>::next_boundary,58,292991128,1.5485039627001433
command,perry_runtime::buffer::header::is_registered_buffer_slow,50,256886049,1.3576829699733544
command,<regex::regex::string::Regex>::find_at,50,253912370,1.3419666110967872
command,<perry_runtime::arena::walk::ArenaObjectCursor>::next_budgeted,44,228224416,1.2062017542078134
command,perry_runtime::closure::dynamic_props::is_closure_ptr,44,224186231,1.1848593145329291
command,perry_runtime::object::regex_proto_thunks::regexp_prototype_test_is_canonical,45,222636823,1.1766704507805794
command,js_object_get_own_field_or_undef,42,220430458,1.1650094664736999
command,perry_runtime::object::shapes::scan_shape_table_rekey_mut,40,207104549,1.0945799519899662
command,__memcmp_evex_movbe,40,206920289,1.0936061090544655
command,perry_runtime::gc::layout_tables::layout_forget_object,38,194634936,1.0286760958710286
command,js_array_get_f64,37,194244736,1.0266138278072474
command,perry_runtime::object::descriptor_state::get_accessor_descriptor,36,186666962,0.9865641063445344
command,js_object_get_field,36,184058530,0.9727781350217649
command,perry_fn_cli_2_1_112_js__u_N_24_6,34,177072592,0.9358563594375653
command,js_native_call_value,34,173561452,0.9172994350668213
command,perry_runtime::buffer::header::is_registered_buffer,32,167917891,0.8874723320009564
command,perry_runtime::object::class_meta_registry::get_parent_class_id,32,162663686,0.8597030363267922
command,<perry_runtime::gc::copying_pointer_set::CopyingPointerSet>::classify_arena,31,160578006,0.8486798911313362
command,<perry_runtime::gc::copying::CopyingNurseryCollector>::mark_addr,31,159145978,0.8411113990481986
command,js_object_get_field_ic,30,156717334,0.8282756354410906
command,<perry_runtime::gc::copying::CopyingNurseryCollector>::visit_slot_with_parent,30,153110053,0.8092105908399007
command,perry_fn_cli_2_1_112_js__zF6,29,150793576,0.7969676473812041
command,perry_runtime::object::field_get_set::get_field_by_name_tail::get_field_by_name_object_tail,27,140400908,0.7420407706157514
command,js_segments_project_next,28,138908533,0.7341533351936979
command,core::str::converts::from_utf8,27,136385138,0.72081679772367
command,<perry_runtime::string::OwnedStringBytes>::copy_of_key,23,120172261,0.6351292055680808
command,js_object_get_field_ic_miss,23,119392285,0.631006910346872
command,perry_runtime::object::exotic_expando::value_lookup,24,118580612,0.6267170915202872
command,perry_runtime::object::keys_lookup::keys_find_slot_by_bytes,21,109533761,0.5789030682115072
command,perry_runtime::regex::regex_header_clear_dead_for_gc,21,109071259,0.5764586727629298
command,perry_runtime::gc::dead_owner::owner_is_dead_copied_minor_from_space,20,104812280,0.5539493022452099
command,js_closure_call0,20,104433304,0.5519463547779123
command,"<hashbrown::raw::RawTable<(usize, perry_runtime::object::shapes::ShapeIndex)>>::reserve_rehash::<hashbrown::map::make_hasher<usize, perry_runtime::object::shapes::ShapeIndex, perry_runtime::fast_hash::PtrHasher>::{closure#0}>",41,104008517,0.5497012890064891
command,perry_runtime::typedarray::lookup_registered_typed_array_kind,19,99895052,0.5279609827507707
command,perry_runtime::object::object_ops::extract_obj_ptr,19,97685568,0.516283514040788
command,perry_runtime::object::prototype_chain::object_static_prototype,18,94360380,0.4987093750903316
command,<perry_runtime::arena::page_meta::page_class::PageGenerationCacheSet>::insert,17,89478889,0.4729099312335023
command,js_object_set_field,17,88281025,0.466579032535519
command,perry_runtime::gc::layout::layout_note_slot,17,88147155,0.46587150863572824
command,_mi_page_malloc_zero,17,87512559,0.46251756946555084
command,perry_runtime::typed_feedback::normalize_raw_object_addr,16,83791929,0.44285345766097417
command,perry_runtime::object::shapes::shape_descriptor_by_id,16,83540069,0.44152233814651004
command,<perry_runtime::regex::site_key::WeakPrograms>::upgrade,16,82885015,0.4380602752447877
command,mi_free,16,82752553,0.4373601928453398
command,perry_runtime::gc::copying::run_copied_minor_attempt,15,77411880,0.4091339002594917
command,<perry_runtime::gc::layout::HeapChildSlotIterator as core::iter::traits::iterator::Iterator>::next,14,73753841,0.3898005916850025
command,perry_runtime::object::class_registry::prototype_objects::class_prototype_object,14,73110942,0.3864027698604592
command,perry_runtime::gc::types::gc_type_after_payload_move,14,72945183,0.38552670760524577
command,js_segments_project_segment,14,72854697,0.3850484749347709
command,perry_runtime::gc::layout::layout_transfer,14,72287577,0.3820511569841519
command,perry_runtime::object::shapes::shape_object_kind_by_id,14,71822711,0.3795942674256238
command,perry_runtime::gc::barrier::write_barrier_decoded_parent,14,71794428,0.37944478734451687
command,perry_runtime::object::class_registry::parent_static::is_class_object_ptr,14,69491781,0.36727493760012603
command,perry_runtime::gc::layout_slot_visit::visit_gc_layout_slot_descriptors.specialized.1,13,68717374,0.36318207541542963
command,<perry_runtime::gc::copying::CopyingNurseryCollector>::rewrite_raw_addr,13,68272501,0.360830851990677
command,perry_runtime::object::descriptor_state::may_have_descriptor_entry,13,67967880,0.359220882334457
command,perry_runtime::buffer::header::is_uint8array_buffer_slow,13,67764887,0.3581480325623629
command,perry_runtime::value::addr_class::try_read_tracked_gc_header,13,67645172,0.3575153200527382
command,js_typed_feedback_class_field_set_guard,13,67635022,0.3574616757143287
command,perry_runtime::object::shapes::shape_descriptor_ensure_with_holes,13,67618683,0.35737532154238066
command,perry_runtime::arena::allocators::arena_alloc,13,66739975,0.3527312122502511
command,"<hashbrown::map::HashMap<usize, alloc::vec::Vec<(u32, usize)>, perry_runtime::fast_hash::PtrHasher>>::insert",13,66555109,0.35175416650991553
command,mi_theap_malloc_aligned,12,62753956,0.33166447804900917
command,trunc,12,62557274,0.33062498289954584
command,perry_runtime::regex::lookup_fancy_regex,12,61052284,0.3226708752283262
command,perry_runtime::gc::layout_slot_visit::visit_gc_rewrite_slots::<<perry_runtime::gc::copying::CopyingNurseryCollector>::scan_object_fields::{closure#0}>::{closure#0},12,60919972,0.32197158560235234
command,perry_runtime::array::iter_object::dispatch_array_iterator_method_inner,12,59238658,0.313085577997565
command,perry_runtime::gc::trace::classifier_valid_object_start,11,58121288,0.30718010268637314
command,perry_runtime::object::descriptor_state::get_property_attrs,11,57872453,0.30586497077030195
command,js_put_value_set,11,57870126,0.3058526722111415
command,<perry_runtime::gc::roots::RuntimeRootVisitor>::visit_nanbox_bits,11,57755728,0.30524806087859296
command,perry_runtime::set::is_registered_set,11,57500796,0.30390070536338065
command,perry_runtime::box::is_registered_box_ptr,11,57464529,0.3037090285928293
command,perry_runtime::object::shapes::publish_object_shape_from,11,57410729,0.3034246871734766
command,perry_fn_cli_2_1_112_js__GW7,11,57354258,0.30312622910112963
command,<core::hash::sip::Hasher<core::hash::sip::Sip13Rounds> as core::hash::Hasher>::write,11,54693016,0.2890611486639361
command,perry_runtime::native_handle::canonical::is_canonical_handle_addr,11,53034814,0.28029729159602756
command,perry_runtime::box::scan_box_roots_mut,10,52767840,0.27888629222632
command,perry_runtime::string::compare::js_string_key_matches,10,52512170,0.2775350362656155
command,perry_runtime::arena::page_meta::classify_heap_space_in_range_uncached,10,52481616,0.2773735535941117
command,js_array_alloc,10,52462692,0.2772735372926279
command,perry_runtime::typed_feedback::guards::class_setter_in_chain,10,52435957,0.27713223863377295
command,js_put_value_set_dyn_ic_miss,10,52072298,0.27521024390848703
command,perry_runtime::weakref::is_weak_target_trace_slot,10,51682497,0.2731500846221469
command,perry_runtime::gc::barrier_store::barrier_child_prologue,10,51599116,0.27270940298855867
command,perry_runtime::object::descriptor_state::gc_scan::scan_descriptor_roots_mut,10,51467094,0.2720116460579679
command,"<&mut perry_runtime::gc::copying::run_copied_minor_attempt::{closure#0} as core::ops::function::FnMut<(perry_runtime::gc::roots::MutableRootSlot,)>>::call_mut",10,50651705,0.2677021875898531
command,<std::hash::random::RandomState as core::hash::BuildHasher>::hash_one::<&usize>,10,50225749,0.26545094347048886
command,[unknown],13,48360355,0.2555920442583698
command,<perry_runtime::gc::dead_owner::PostTraceProbe>::owner_is_dead,9,47935696,0.25334765498697764
command,perry_runtime::gc::layout_slot_visit::visit_gc_rewrite_slots::<perry_runtime::gc::verify::restore_surviving_dirty_coverage::{closure#0}::{closure#0}>::{closure#0},9,47902484,0.2531721243695141
command,perry_runtime::arena::page_meta::old_page_account_swept_object,9,47692582,0.2520627594512061
command,"core::ptr::drop_glue::<perry_runtime::gc::roots::GcRootRegistryGuard<core::option::Option<std::collections::hash::map::HashMap<alloc::string::String, alloc::vec::Vec<perry_runtime::ui_text_registry::ForEachBinding>>>>>",10,47537434,0.2512427779915456
command,perry_runtime::symbol::is_immortal_symbol_pointer,9,47531970,0.2512138998964649
command,perry_runtime::typed_feedback::object_shape,9,47435894,0.2507061232011911
command,perry_runtime::map::is_registered_map,9,47387168,0.25044859866588665
command,<std::hash::random::RandomState as core::hash::BuildHasher>::hash_one::<&char>,9,47370378,0.25035986088836004
command,perry_runtime::gc::layout_slot_visit::visit_gc_layout_slot_descriptors,9,47194674,0.2494312377518183
command,perry_runtime::regex::regex_header_finalize_for_gc,9,47127729,0.24907742295035795
command,perry_runtime::object::field_set_by_name::tail::set_field_by_name_object_tail,9,47087695,0.24886583699529538
command,perry_runtime::object::class_registry::class_meta::is_anon_shape_class_id,9,46994374,0.24837262090616133
command,<perry_runtime::object::shapes::shapes_store::ShapeSlab>::insert,9,46888351,0.24781227275924625
command,perry_runtime::arena::page_meta::old_object_page_overlaps,9,46881359,0.24777531894504337
command,perry_runtime::object::object_keys_array,9,46839956,0.24755649761074117
command,perry_runtime::gc::barrier::remembered_child_needs_tracking,9,46803901,0.2473659412933664
command,perry_runtime::gc::young_log::addr_is_minor_relevant,9,46493575,0.2457258198193507
command,perry_runtime::object::shapes::move_shape_family,9,46272000,0.24455476126929357
command,perry_runtime::iter_result::emit_iter_result_cached,9,45308053,0.23946015052281078
command,perry_runtime::arena::page_meta::classify_heap_generation_uncached,8,42183261,0.2229451357930347
command,js_is_symbol,8,42170498,0.2228776813407076
command,perry_runtime::gc::layout_tables::layout_key_may_be_nursery,8,41067776,0.21704962300183314
command,perry_runtime::object::spill::overflow_get,8,40942109,0.2163854532407589
command,perry_runtime::object::native_call_method::class_vtable_fast_guard,8,38428442,0.20310032977310025
command,<perry_runtime::gc::roots::RuntimeRootVisitor>::visit_nanbox_u64_raw_slot,7,37039583,0.19575999261063243
command,perry_runtime::arena::page_meta::old_page_account_dirty_slots,7,36888602,0.1949620343980806
command,mi_malloc_aligned,7,36886749,0.19495224100309805
command,<perry_runtime::gc::trace::ValidPointerSetBuilder>::step,7,36672529,0.19382005477905093
command,perry_runtime::gc::trace::drain_trace_worklist_step,7,36613145,0.1935062010458383
command,perry_runtime::object::set_object_keys_array,7,36581120,0.19333694390913253
command,perry_runtime::object::keys_lookup::keys_array_dense_slots,7,36560903,0.19323009390030255
command,perry_runtime::arena::page_meta::flush_deferred_old_page_registrations_batch,7,36506122,0.19294056774242968
command,perry_runtime::closure::dynamic_props::closure_get_dynamic_prop,7,36495042,0.1928820082084812
command,js_object_set_field_by_name,7,36417402,0.1924716686583224
command,perry_runtime::typed_feedback::registry,7,36283509,0.19176402319993224
command,perry_runtime::object::field_get_set::accessors::default_object_prototype_property_value,7,36222914,0.1914437691422059
command,<perry_runtime::object::shapes::shapes_slot_list::SlotIndex>::insert,7,36092920,0.19075673050898406
command,js_number_coerce,7,35995719,0.19024300801265506
command,perry_runtime::object::shapes::shape_slot_lookup_verdict,7,35982017,0.1901705907983805
command,perry_runtime::object::class_registry::state::class_id_for_decl_prototype_object,6,31751054,0.16780928922498375
command,perry_runtime::gc::verify::remember_evacuated_old_to_young_slot,6,31634821,0.1671949796302696
command,perry_runtime::gc::layout_tables::prune_dead_per_object_layout_owners,6,31616586,0.16709860480160982
command,perry_runtime::object::native_call_method::handle_methods::dispatch_handle,6,31550439,0.16674900755503133
command,perry_runtime::regex::lookup_repeat_matcher,6,31539368,0.1666904955874913
command,js_closure_call2,6,31489721,0.16642810342305628
command,"<std::thread::local::LocalKey<core::cell::RefCell<std::collections::hash::map::HashMap<usize, perry_runtime::typedarray_view::ViewMeta, perry_runtime::fast_hash::PtrHasher>>>>::with::<perry_runtime::typedarray_view::view_meta_of::{closure#0}, core::option::Option<perry_runtime::typedarray_view::ViewMeta>>",6,31280770,0.16532376468857365
command,perry_closure_cli_2_1_112_js__37648,6,31243918,0.16512899610147355
command,perry_fn_cli_2_1_112_js__YF6,6,31203978,0.16491790695112138
command,perry_runtime::object::class_registry::state::class_decl_prototype_object,6,31166255,0.1647185349927154
command,perry_runtime::gc::barrier::write_barrier_slot_decoded,6,31133887,0.16454746504733234
command,js_string_index_to_i32,6,31104062,0.16438983525491238
command,js_string_slice,6,31081919,0.1642728060346758
command,perry_runtime::object::exotic_expando::expando_clear_on_alloc,6,30846695,0.1630296103836383
command,<perry_runtime::object::shapes::ShapeTableInner>::facts_remove,6,30834131,0.1629632076774534
command,perry_runtime::array::header_gc_slots::store_array_slot_resolved,6,30639322,0.16193361162610248
command,perry_runtime::closure::registry::body_record::{closure#0},6,30480645,0.1610949788491763
command,<core::str::lossy::Utf8Chunks as core::iter::traits::iterator::Iterator>::next,6,29991375,0.15850911033157977
command,"<hashbrown::raw::RawTable<(usize, ())>>::reserve_rehash::<hashbrown::map::make_hasher<usize, (), perry_runtime::fast_hash::PtrHasher>::{closure#0}>",5,26400875,0.13953275594150805
command,perry_runtime::object::iterator_prototypes::prototype_next_is_canonical,5,26271351,0.1388482013318382
command,perry_runtime::gc::layout_tables::per_object_slot_mask,5,26264127,0.13881002136132883
command,perry_runtime::typed_feedback::guards::descriptor_blocks_class_field_set,5,26255332,0.1387635384099681
command,perry_runtime::object::prop_plan::read_plan_lookup,5,26243518,0.13870109957115337
command,perry_fn_cli_2_1_112_js__Ez4,5,26229976,0.13862952798191777
command,js_try_end,5,26229461,0.1386268061263236
command,perry_runtime::regex::lookup_repeat_matcher_for,5,26216763,0.13855969520916858
command,perry_runtime::iter_result::build_iter_result_ordered,5,26203354,0.13848882654574665
command,<perry_runtime::object::shapes::shapes_store::IdList>::append_unchecked,5,26156463,0.13824100027260786
command,js_nanbox_get_pointer,5,26128758,0.13809457501195418
command,js_jsvalue_to_string,5,26066936,0.13776783606721027
command,perry_runtime::object::shapes::remove_descriptor_indexed_under,5,26025344,0.13754801583833076
command,<perry_runtime::gc::roots::runtime_handles::RuntimeHandleScope>::root_nanbox_f64_slice,5,25988551,0.1373535590754638
command,perry_runtime::gc::barrier::leaf::decode_raw_pointer_candidate,5,25966648,0.13723779829278568
command,perry_fn_cli_2_1_112_js__m_A,5,25890374,0.13683467826639706
command,perry_runtime::object::field_get_set::accessors::prototype_property_value_with_guard,5,25854856,0.13664696007805935
command,perry_runtime::object::class_registry::construct::lookup_prototype_method,5,25801810,0.13636660366670278
command,perry_runtime::array::element_shape::clear_element_shape,5,25699834,0.13582764454811708
command,perry_runtime::object::iterator_prototypes::call_overridden_iterator_next,5,25664795,0.13564245794973978
command,perry_runtime::object::field_get_set::has_property::closure_dynamic_prop_by_key,5,25219444,0.1332887082201832
command,js_number_is_safe_integer,5,25011271,0.13218848133745256
command,js_get_string_pointer_unified,5,22600137,0.11944526082054652
command,<perry_runtime::gc::oldgen::ArenaSweepObjectsState>::reclaim_dead_object,4,21436733,0.11329648861533081
command,perry_runtime::closure::dynamic_props::clear_closure_side_tables_for_dead_ptr,4,21404966,0.11312859504900039
command,perry_runtime::gc::layout_slot_visit::visit_gc_rewrite_slot_descriptors::<perry_runtime::gc::layout_slot_visit::visit_gc_rewrite_slots<perry_runtime::gc::verify::restore_surviving_dirty_coverage::{closure#0}::{closure#0}>::{closure#0}>,4,21200556,0.11204825621015493
command,"<hashbrown::map::HashMap<u32, perry_runtime::object::class_registry::state::ClassVTable, perry_runtime::fast_hash::PtrHasher>>::get::<u32>",4,21176920,0.11192333625127351
command,"<hashbrown::map::HashMap<usize, (), perry_runtime::fast_hash::PtrHasher>>::insert",4,21149076,0.11177617635386726
command,perry_runtime::gc::barrier::scan_dirty_object_slots::{closure#1},4,21100709,0.111520549189744
command,perry_runtime::gc::layout::typed_shape::init_typed_shape_layout,4,21073576,0.11137714703860466
command,perry_runtime::proxy::ordinary_set_with_receiver,4,21069709,0.11135670933844412
command,perry_runtime::object::class_registry::parent_static::is_registered_class_prototype_object,4,21064338,0.11132832276291729
command,perry_runtime::typed_feedback::object_key_matches_field,4,21026299,0.11112728069505934
command,perry_runtime::gc::trace::trace_heap_rewrite_slots::{closure#0}::{closure#0},4,21023258,0.11111120853416248
command,perry_runtime::gc::old_free::old_free_take_exact,4,21018281,0.11108490431029411
command,perry_fn_cli_2_1_112_js__US_,4,21017724,0.1110819604781272
command,perry_runtime::url::search_params::shape_is_url_search_params,4,21009019,0.1110359531908509
command,perry_runtime::proxy::own_set_descriptor,4,20999094,0.11098349801265246
command,perry_runtime::typed_feedback::plain_array_index_guard,4,20979954,0.11088234011736602
command,js_packed_arraylike_index_get,4,20975016,0.1108562420146009
command,perry_runtime::object::reflect_support::obj_value_has_own_key,4,20956157,0.11075656924828914
command,perry_runtime::typedarray_props::typed_array_addr_from_value,4,20953152,0.11074068735302604
command,js_string_from_bytes_with_capacity,4,20950945,0.11072902301264478
command,perry_fn_cli_2_1_112_js__yx_,4,20940594,0.1106743163577801
command,__memset_avx512_unaligned_erms,4,20935947,0.1106497562355546
command,perry_runtime::gc::layout_tables::layout_addr_filter_add,4,20932531,0.11063170214097266
command,<perry_runtime::gc::layout::HeapChildSlotIterator>::new,4,20919122,0.11056083347755072
command,perry_runtime::object::class_registry::parent_static::lookup_class_method_in_chain,4,20873075,0.11031746787649248
command,perry_runtime::array::iter_object::make_pair_array,4,20850203,0.11019658577717212
command,js_to_primitive,4,20807236,0.10996949845811399
command,js_closure_set_box_capture_ptr,4,20804200,0.1099534527229996
command,perry_runtime::proxy::lookup,4,20795273,0.10990627213098172
command,perry_runtime::object::arguments::is_arguments_object,4,20759603,0.10971775059885698
command,"perry_runtime::object::with_transition_cache::<perry_runtime::object::TransitionEntry, perry_runtime::object::transition_cache_lookup::{closure#0}>",4,20732188,0.10957285803358646
command,<perry_runtime::gc::layout::GcMutableSlotDescriptor>::visit_slots,4,20697444,0.10938923055637476
command,perry_runtime::gc::dead_owner::prune_dead_owner_side_tables_copied_minor::{closure#0},4,20545296,0.10858510456619494
command,<perry_runtime::gc::roots::RuntimeRootVisitor>::visit_tagged_raw_addr,4,20521539,0.1084595451033778
command,perry_runtime::gc::malloc::ensure_set_built,4,20369566,0.10765634401558435
command,perry_runtime::gc::types::gc_type_clear_dead_payload_side_tables,3,16040262,0.08477529486745594
command,<perry_runtime::gc::oldgen::IncrementalSweepState>::step,3,16014177,0.08463743156032183
command,<perry_runtime::gc::barrier::RememberedSetRootMarkState>::step::{closure#0},3,15998282,0.08455342399785694
command,perry_runtime::object::descriptor_state::prune_dead_descriptor_owner_entries_young,3,15946994,0.08428235889161603
command,perry_runtime::closure::dynamic_props::scan_closure_owner,3,15930800,0.08419677106735957
command,perry_runtime::object::side_table_roots::transition_entry_is_dead,3,15882657,0.08394232777829085
command,<perry_runtime::gc::cycle::RootScanCycleState>::step_current_subphase,3,15870035,0.08387561853302933
command,perry_runtime::array::iter_object::alloc_iterator_backing,3,15869423,0.08387238401725529
command,perry_fn_cli_2_1_112_js__oN8,3,15860611,0.08382581121823417
command,perry_runtime::object::alloc::object_alloc_class_inline_keys_impl,3,15851947,0.0837800206223741
command,perry_runtime::object::field_set_by_name::fast_paths::object_set_field_by_name_transition_fast_impl_value,3,15846029,0.0837487430662453
command,<perry_runtime::object::shapes::ShapeTableInner>::family_append_fresh,3,15844823,0.08374236916751408
command,perry_runtime::string::intern::intern_dispatch_bytes,3,15838067,0.08370666265024371
command,perry_runtime::gc::verify::restore_surviving_dirty_coverage,3,15836050,0.08369600248959622
command,perry_runtime::process::env_misc::process_env_has_field,3,15833028,0.08368003074667273
command,<perry_runtime::gc::cycle::BlockPersistCycleState>::step,3,15832931,0.08367951808649285
command,perry_closure_cli_2_1_112_js__36650,3,15811277,0.08356507330778164
command,"<perry_runtime::gc::roots::runtime_handles::RuntimeHandle>::across_mut::<perry_runtime::json_tape::LazyArrayHeader, (), perry_runtime::json_tape::reparse_materialize::{closure#1}>",3,15809763,0.08355707158085042
command,_mi_theap_malloc_zero,3,15796578,0.08348738679248303
command,perry_runtime::typedarray::typed_array_fast_index_get,3,15793439,0.08347079668624979
command,perry_fn_cli_2_1_112_js__Wa6.__arena,3,15760831,0.08329845830330829
command,perry_runtime::typedarray::store_at,3,15752896,0.08325652058653202
command,perry_runtime::set::find_value_index_cold,3,15750538,0.08324405818752025
command,perry_runtime::array::subclass::note_array_subclass_index_write,3,15740745,0.08319230064997896
command,perry_runtime::object::prop_plan::store_plan_check,3,15736337,0.08316900368015541
command,perry_runtime::timer::ref_states::is_known_timer_id_slow,3,15733416,0.08315356573803777
command,perry_runtime::object::object_is_regular,3,15728550,0.08312784816654017
command,perry_runtime::object::class_registry::dispatch::obj_dispatch_ic_lookup,3,15726562,0.08311734127543101
command,<alloc::string::String>::from_utf8_lossy,3,15712162,0.08304123502192397
command,<perry_runtime::gc::roots::RuntimeRootVisitor>::visit_metadata_usize_slot,3,15698905,0.08297116970228906
command,perry_runtime::object::field_get_set::accessors::array_subclass_prototype_field,3,15688642,0.0829169281411958
command,perry_runtime::object::descriptor_state::owner_index_add,3,15677734,0.08285927765416422
command,perry_fn_cli_2_1_112_js__AF6,3,15674219,0.08284070032908941
command,<std::hash::random::RandomState as core::hash::BuildHasher>::hash_one::<&str>,3,15659270,0.08276169252466742
command,js_array_length,3,15653932,0.08273348035930488
command,"<perry_runtime::object::class_image::ImageTable<std::sync::poison::rwlock::RwLock<core::option::Option<std::collections::hash::map::HashMap<u32, perry_runtime::object::class_registry::state::ClassVTable, perry_runtime::fast_hash::PtrHasher>>>>>::read",3,15650411,0.0827148713232911
command,js_string_coerce,3,15625092,0.08258105644603105
command,perry_runtime::async_hooks::is_async_resource_handle,3,15612975,0.08251701620479877
command,perry_runtime::object::field_get_set::enumeration::canonical_array_index,3,15590675,0.08239915721499273
command,perry_runtime::object::native_module::callable_exports::bound_native_callable_module_and_method,3,15589855,0.08239482338666802
command,perry_runtime::proxy::reflect_value_is_object,3,15575037,0.08231650793774668
command,js_box_alloc_bits,3,15558718,0.08223025946892852
command,perry_runtime::string::string_storage_alloc,3,15543547,0.08215007835976496
command,perry_runtime::object::descriptor_state::set_property_attrs,3,15537644,0.08211888008098356
command,js_closure_alloc_init,3,15519512,0.08202304962344262
command,js_dynamic_string_or_number_add,3,15082132,0.07971142787629609
command,js_string_code_point_at,3,15054941,0.07956771918608013
command,perry_runtime::object::shapes::stamp_object_shape_id_with_carrier_note,3,13097996,0.06922495861182058
command,perry_runtime::object::field_set_by_name::fast_paths::try_existing_own_data_overwrite,2,10692046,0.05650913634617707
command,perry_fn_cli_2_1_112_js__Qh_,2,10661910,0.05634986287008761
command,perry_runtime::gc::copying::scan_remembered_dirty_slots_copying::<perry_runtime::gc::copying::run_copied_minor_attempt::{closure#7}>::{closure#0}::{closure#0},2,10619117,0.05612369516825935
command,_mi_theap_realloc_zero,2,10618204,0.05611886982038075
command,js_dyn_index_get,2,10614121,0.056097290526417605
command,js_implicit_this_set,2,10600890,0.05602736262085152
command,mi_theap_umalloc,2,10596037,0.05600171375638835
command,perry_runtime::closure::box_captures::decrement_cell_capture_count,2,10595427,0.05599848981092728
command,<perry_runtime::gc::roots::stack_maps::lazy::RecordWalk>::next,2,10588555,0.05596217021550365
command,perry_runtime::gc::layout::layout_rebuild_from_slots_with_policy,2,10582381,0.0559295396593125
command,perry_runtime::array::subclass::array_subclass_named_prefix_token_for_slot,2,10582318,0.05592920669445341
command,perry_runtime::gc::barrier::dirty_slot_ranges_for,2,10576466,0.05589827795865319
command,"<hashbrown::map::HashMap<(usize, alloc::string::String), perry_runtime::object::descriptor_state::PropertyAttrs, perry_runtime::fast_hash::FastKeyHasher>>::remove::<(usize, alloc::string::String)>",2,10568030,0.055853692378473645
command,perry_runtime::object::descriptor_state::transfer_descriptor_owner,2,10567123,0.055848898741534
command,js_to_property_key,2,10567034,0.055848428362606076
command,perry_runtime::object::class_registry::dispatch::call_vtable_method_inner,2,10565943,0.055842662256871616
command,perry_runtime::collection_iter_object::dispatch_map_iterator_method_emit,2,10563504,0.05582977176018386
command,perry_runtime::async_hooks::scopes::run_provider_completion::<perry_runtime::node_submodules::blob::blob_reader_promise_value::{closure#0}>::{closure#2},2,10554335,0.05578131216029455
command,js_closure_call4,2,10551640,0.05576706866354445
command,perry_runtime::state::state,2,10547862,0.05574710134231184
command,perry_runtime::object::native_call_method::gc_pointer_and_type_from_value,2,10545897,0.055736716009802026
command,<unicode_normalization::decompose::Decompositions<core::str::iter::Chars> as core::iter::traits::iterator::Iterator>::next,2,10544768,0.05573074906812081
command,perry_runtime::intl::segments_project::own_data,2,10543737,0.055725300071775966
command,perry_runtime::object::has_own_helpers::array_own_key_present,2,10535139,0.05567985829624447
command,js_for_of_next,2,10532916,0.05566810939335932
command,perry_runtime::url::url_class::is_url_object_shape,2,10529782,0.055651545712908555
command,js_require_object_coercible,2,10528578,0.05564518238449032
command,perry_runtime::object::field_get_set::ic_miss::pic_prime_get,2,10527009,0.055636889973951956
command,perry_runtime::object::native_call_method::primitive_methods::dispatch_primitive,2,10518113,0.05558987322178538
command,perry_runtime::closure::alloc::scan_singleton_closure_roots_mut,2,10515665,0.05557693515868918
command,perry_runtime::gc::trace::try_mark_value,2,10511895,0.05555701011870852
command,<perry_runtime::gc::roots::runtime_handles::RuntimeHandleScope>::root_raw_mut_ptr::<perry_runtime::map::MapHeader>,2,10507445,0.055533491172312245
command,perry_runtime::collection_iter_object::dispatch_map_iterator_method_emit::{closure#1},2,10506727,0.055529696429949885
command,perry_runtime::typed_feedback::guards::class_getter_in_chain,2,10503116,0.055510611729851694
command,perry_runtime::gc::layout::layout_note_slot::{closure#1},2,10499086,0.055489312549182705
command,perry_runtime::object::live_slots::object_live_slot_count,2,10490709,0.055445038793236284
command,js_dyn_index_set_strict,2,10483680,0.05540788942824316
command,js_eh_try_push,2,10482212,0.05540013081851064
command,<alloc::raw_vec::RawVecInner>::finish_grow,2,10477591,0.05537570811035397
command,"<hashbrown::map::HashMap<(usize, alloc::string::String), perry_runtime::object::descriptor_state::PropertyAttrs, perry_runtime::fast_hash::FastKeyHasher>>::insert",2,10471701,0.05534457853860699
command,js_write_barrier_slot,2,10470239,0.05533685163981343
command,<regex::regex::string::Regex>::captures_at,2,10468700,0.05532871778396986
command,perry_runtime::object::shapes::shape_live_inline_slot_count_by_id,2,10463675,0.0553021598725898
command,perry_fn_cli_2_1_112_js__h46,2,10463328,0.05530032592328654
command,perry_runtime::array::element_shape::note_element_store_with_bit,2,10463096,0.05529909976698004
command,perry_runtime::url::search_params::url_search_params_backing_of,2,10462527,0.05529609251293521
command,"<hashbrown::map::HashMap<usize, perry_runtime::gc::layout::slot_mask::LayoutSlotMask, perry_runtime::fast_hash::PtrHasher>>::get_mut::<usize>",2,10461873,0.05529263602058843
command,perry_runtime::array::indexing::keyed::js_array_set_index_or_string_with_strictness,2,10461651,0.05529146271584687
command,perry_runtime::object::field_get_set::temporal_subclass_cell,2,10458727,0.05527600891825974
command,perry_runtime::map::find_key_index_cold,2,10458144,0.055272927672024005
command,perry_runtime::array::indexing_support::keys_array_slot,2,10457789,0.0552710514414688
